0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,,,,,
"Bis-Pentaerythrityl Triacrylate Poly(1,4-Butanediol)-9/Gycol/Ipdi Copolymer","Bis-Pentaerythrityl Triacrylate Poly(1,4-Butanediol)-9/Gycol/Ipdi Copolymer",,,Low risk,NAIL SCULPTING,"Bis-Pentaerythrityl Triacrylate Poly(1,4-Butanediol)-9/Glycol/IPDI Copolymer is a copolymer of Poly(1,4-Butanediol)-9, Glycol and Isophorone Diisocyanate, end-capped with Pentaerythrityl Triacrylate.",CosIng,0,,,,,,,0.0,0.0,0.0,0.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Manual,,,NAIL SCULPTING
Bis-Peg-8 Peg-8 Dimethicone,Bis-Peg-8 Peg-8 Dimethicone,,,Low risk,HAIR CONDITIONING,"Bis-PEG-8 PEG-8 Dimethicone is a derivative of Dimethicone containing alkoxylated side chain with an average of 8 moles of ethylene oxide, and end-blocked with an average of 8 moles of ethylene oxide",CosIng,0,,,,,,,0.0,0.0,0.0,0.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Manual,,,HAIR CONDITIONING
Bis-Phenylisopropyl Phenylisopropyl Dimethicone/Vinyl Dimethicone Crosspolymer,Bis-Phenylisopropyl Phenylisopropyl Dimethicone/Vinyl Dimethicone Crosspolymer,,Low risk,Low risk,Emollient,,CosIng Inventory,0,1-100%,1-100%,1-50%,,,,0.0,1.0,-0.2,0.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0.2,,0.0,,0.0,,1.0,,0.0,,0.2,,0.2,,0.2,,0.0,,0.0,,0.0,,0.0,,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Emollient
Bis-Phenylpropyl Dimethicone,Bis-Phenylpropyl Dimethicone,,,Low,HAIR CONDITIONING,"Dimethylpolysiloxane, 2-phenylpropyl group terminated",CosIng,0,,,,,,,0.0,0.0,0.0,0.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,-0.2,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Manual,,,HAIR CONDITIONING
Bis-Ppg-15 Dimethicone Ipdi Copolymer C30-50 Alkylcarbamate,Bis-Ppg-15 Dimethicone Ipdi Copolymer C30-50 Alkylcarbamate,,Low risk,Low risk,Texture Enhancer,Bis-PPG-15 Dimethicone IPDI Copolymer C30-50 Alkylcarbamate is the silicone polymer obtained by the reaction of PPG-15 dimethicone and isophorone diisocyanate (IPDI) end-blocked with C30-50 alkylcarbamate,CosIng,0,0.5-5%,0.5-5%,0.5-2%,,,,0.0,0.0,0.0,0.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,"FILM FORMING, SKIN CONDITIONING"
Bispolyethylene Dimethicone,Bispolyethylene Dimethicone,,Low risk,Low risk,Thickener,"Silicones and siloxanes, dimethyl, hydropoly(ethylene)dimethylsilyl terminated",CosIng,0,0.1-3%,0.1-3%,0.1-1%,,,,0.0,0.0,0.0,0.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,VISCOSITY CONTROLLING
Bis-Ppg-15 Dimethicone/Ipdi Copolymer,Bis-Ppg-15 Dimethicone/Ipdi Copolymer,,Low risk,Low,Emollient,,CosIng Inventory,0,1-100%,1-100%,1-50%,,,,0.2,0.2,-0.2,0.2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0.2,,0.0,,0.0,,0.2,,0.0,,0.2,,0.2,,0.2,,0.0,,0.0,,0.0,,0.0,,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Emollient
Bis-Sh-Decapeptide-9 Porphyra 334,Bis-Sh-Decapeptide-9 Porphyra 334,,Low risk,Low risk,Active - Antioxidant,Bis-sh-Decapeptide-9 Porphyra 334 is the synthetic peptide produced by the reaction of sh-Decapeptide-9 and Porphyra 334.,CosIng,0,,,,,,,0.0,0.0,0.0,0.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Manual,,,"ANTIOXIDANT, LIGHT STABILIZER, UV FILTER"
Bis-Sh-Pentapeptide-38 Porphyra 334,Bis-Sh-Pentapeptide-38 Porphyra 334,,Low risk,Low risk,Active - Antioxidant,Bis-sh-Pentapeptide-38 Porphyra 334 is the synthetic peptide produced by the reaction of sh-Pentapeptide-38 and Porphyra 334.,CosIng,0,,,,,,,0.0,0.0,0.0,0.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Manual,,,"ANTIOXIDANT, LIGHT STABILIZER, UV FILTER"
Bis-Soyoyl/Rapeseedoyl Ethyl Hydroxyethylmonium Methosulfate,Bis-Soyoyl/Rapeseedoyl Ethyl Hydroxyethylmonium Methosulfate,,Low risk,Low risk,Emulsifier,,CosIng Inventory,0,1-8%,1-8%,1-4%,,,,0.0,0.0,0.0,0.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Emulsifier
Bis-Sh-Pentapeptide-5 Porphyra 334,Bis-Sh-Pentapeptide-5 Porphyra 334,,Low risk,Low risk,Active - Antioxidant,Bis-sh-Pentapeptide-5 Porphyra 334 is the synthetic peptide produced by the reaction of sh-Pentapeptide-5 and Porphyra 334.,CosIng,0,,,,,,,0.0,0.0,0.0,0.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Manual,,,"ANTIOXIDANT, LIGHT STABILIZER, UV FILTER"
Bis-Stearoxyethyl Dimethicone,Bis-Stearoxyethyl Dimethicone,,Low risk,Low risk,Emollient,Bis-Stearoxyethyl Dimethicone is the silicone polymer,CosIng,0,1-100%,1-100%,1-50%,,,,0.0,1.0,-0.2,0.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0.2,,0.0,,0.0,,1.0,,0.0,,0.2,,0.2,,0.2,,0.0,,0.0,,0.0,,0.0,,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,"SKIN CONDITIONING - EMOLLIENT, SKIN CONDITIONING"
Bis-Stearyl Ipdi/Peg-795 Copolymer,Bis-Stearyl Ipdi/Peg-795 Copolymer,,Low risk,Low risk,Emulsifier,,CosIng Inventory,0,1-8%,1-8%,1-4%,,,,0.0,0.0,0.0,0.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Emulsifier
Bis-Stearyl Peg/Ppg-8/6 Smdi/Peg-400 Copolymer,Bis-Stearyl Peg/Ppg-8/6 Smdi/Peg-400 Copolymer,,Low risk,Low risk,Emulsifier,,CosIng Inventory,0,1-8%,1-8%,1-4%,,,,0.0,0.0,0.0,0.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Emulsifier
Bis-Stearyl Dimethicone,Bis-Stearyl Dimethicone,,Low risk,Low risk,Emollient,"Silicones and siloxanes, dimethyl, octadecyl terminated",CosIng,0,1-100%,1-100%,1-50%,,,,0.0,1.0,-0.2,0.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0.2,,0.0,,0.0,,1.0,,0.0,,0.2,,0.2,,0.2,,0.0,,0.0,,0.0,,0.0,,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,"SKIN CONDITIONING - EMOLLIENT, FILM FORMING, SKIN CONDITIONING"
Bis-Tmp Dimethicone,Bis-Tmp Dimethicone,,Low risk,Low risk,Emollient,Bis-TMP Dimethicone is silicone polymer that conforms generally to the formula:,CosIng,0,1-100%,1-100%,1-50%,,,,0.0,1.0,-0.2,0.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0.2,,0.0,,0.0,,1.0,,0.0,,0.2,,0.2,,0.2,,0.0,,0.0,,0.0,,0.0,,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,"SKIN CONDITIONING - EMOLLIENT, SKIN CONDITIONING"
Bis-Vinyl Dimethicone/Dimethicone Copolymer,Bis-Vinyl Dimethicone/Dimethicone Copolymer,,Low risk,Low risk,Emollient,,CosIng Inventory,0,1-100%,1-100%,1-50%,,,,0.0,1.0,-0.2,0.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0.2,,0.0,,0.0,,1.0,,0.0,,0.2,,0.2,,0.2,,0.0,,0.0,,0.0,,0.0,,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Emollient
Bis-Trimethoxysilylethyl Tetramethyldisiloxyethyl Dimethicone,Bis-Trimethoxysilylethyl Tetramethyldisiloxyethyl Dimethicone,,Low risk,Low risk,Texture Enhancer,,CosIng,0,0.5-5%,0.5-5%,0.5-2%,,,,0.0,0.0,0.0,0.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,FILM FORMING
Bis-Vinyl Diphenyl Dimethicone,Bis-Vinyl Diphenyl Dimethicone,,Low risk,Low risk,Texture Enhancer,Bis-Vinyl Diphenyl Dimethicone is the silicone polymer.,CosIng,0,0.5-5%,0.5-5%,0.5-2%,,,,0.0,0.0,0.0,0.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,"FILM FORMING, HAIR CONDITIONING, SKIN PROTECTING"
Bis-Vinyldimethicone/Bis-Isobutyl Ppg-20 Crosspolymer,Bis-Vinyldimethicone/Bis-Isobutyl Ppg-20 Crosspolymer,,Low risk,Low risk,Emollient,,CosIng Inventory,0,1-100%,1-100%,1-50%,,,,0.0,1.0,-0.2,0.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0.2,,0.0,,0.0,,1.0,,0.0,,0.2,,0.2,,0.2,,0.0,,0.0,,0.0,,0.0,,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Emollient
Bis-Vinyldimethicone,Bis-Vinyldimethicone,,Low risk,Low risk,Texture Enhancer,Bis-Vinyldimethicone is a derivative of Dimethicone where one methyl group at each end of the siloxane chain has been replaced with a vinyl group,CosIng,0,0.5-5%,0.5-5%,0.5-2%,,,,0.0,0.0,0.0,0.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,FILM FORMING
Bis-Vinyldimethicone Crosspolymer,Bis-Vinyldimethicone Crosspolymer,,Low risk,Low risk,Emollient,Bis-Vinyldimethicone Crosspolymer is a polymer of Bis-Vinyldimethicone partially crosslinked with methylhydrogen cyclic siloxanes.,CosIng,0,1-100%,1-100%,1-50%,,,,0.0,1.0,-0.2,0.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0.2,,0.0,,0.0,,1.0,,0.0,,0.2,,0.2,,0.2,,0.0,,0.0,,0.0,,0.0,,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,"SKIN CONDITIONING - EMOLLIENT, SKIN CONDITIONING"
Bis-Vinyldimethicone/Peg-10 Dimethicone Crosspolymer,Bis-Vinyldimethicone/Peg-10 Dimethicone Crosspolymer,,Low risk,Low,Emollient,,CosIng Inventory,0,1-100%,1-100%,1-50%,,,,0.2,0.2,0.0,0.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0.2,,0.0,,0.0,,0.2,,0.0,,0.2,,0.2,,0.0,,0.0,,0.0,,0.0,,0.0,,0.2,1.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,,,,,,,"Emollient, Emulsifier"
Bis-Vinyldimethicone/Ppg-20 Crosspolymer,Bis-Vinyldimethicone/Ppg-20 Crosspolymer,,Low risk,Low risk,Emollient,,CosIng Inventory,0,1-100%,1-100%,1-50%,,,,0.0,1.0,-0.2,0.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0.2,,0.0,,0.0,,1.0,,0.0,,0.2,,0.2,,0.2,,0.0,,0.0,,0.0,,0.0,,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Emollient
Bixa Orellana Leaf Extract,Bixa Orellana Leaf Extract,,Low risk,Low risk,Active - Antioxidant,"Bixa Orellana Leaf Extract is the extract of the leaves of Bixa orellana, Bixaceae.",CosIng,0,,,,,,,0.0,0.0,0.0,0.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Manual,,,"ANTIOXIDANT, SKIN CONDITIONING, SKIN PROTECTING"
Bitter Cherry Seed Oil Peg-8 Esters,Bitter Cherry Seed Oil Peg-8 Esters,,Low risk,Low risk,Emollient,Bitter Cherry Seed Oil PEG-8 Esters is a complex mixture obtained by the transesterification of Prunus Cerasus (Bitter Cherry) Seed Oil and PEG-8,CosIng,0,1-100%,1-100%,1-50%,,,,0.0,1.0,-0.2,0.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0.2,,0.0,,0.0,,1.0,,0.0,,0.2,,0.2,,0.2,,0.0,,0.0,,0.0,,0.0,,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,"SKIN CONDITIONING - EMOLLIENT, SURFACTANT - EMULSIFYING, SKIN CONDITIONING, SURFACTANT - CLEANSING"
Bixa Orellana Pulp Extract,Bixa Orellana Pulp Extract,,High risk,Low risk,Fragrance,"Bixa Orellana Pulp Extract is an extract of the pulp of the Annatto, Bixa orellana L., Bixaceae",CosIng,0,0.05-2%,0.05-2%,Not approved,,,,0.0,0.0,0.0,0.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0.2,,0.2,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,"FRAGRANCE, SKIN CONDITIONING"
Bixa Orellana Seed Extract,Bixa Orellana Seed Extract,,High risk,Low,Fragrance,"Bixa Orellana Seed Extract is an extract of the seeds of the Annatto, Bixa orellana L., Bixaceae",CosIng,0,0.05-2%,0.05-2%,Not approved,,,,0.0,0.0,0.0,0.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0.2,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,"FRAGRANCE, SKIN CONDITIONING"
Black Currant Seed Oil/Olive Oil/Aminopropanediol Esters,Black Currant Seed Oil/Olive Oil/Aminopropanediol Esters,,Low risk,Low risk,Emollient,,CosIng Inventory,0,1-100%,1-100%,1-50%,,,,0.2,0.2,0.2,0.2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0.2,,0.2,,0.0,,0.2,,0.2,,0.2,,0.2,,0.2,,0.2,,0.2,,0.0,,0.2,,0.2,0.2,0.0,0.2,0.2,0.2,0.0,0.0,0.0,,,,,,,"Emollient, Humectant, Solvent"
Bixa Orellana Seed Oil,Bixa Orellana Seed Oil,,Low risk,Low risk,Emollient,"Bixa Orellana Seed Oil is the oil expressed from the seeds of the Annatto, Bixa orellana L., Bixaceae",CosIng,0,1-100%,1-100%,1-50%,,,,0.2,0.2,0.2,0.2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0.2,,0.2,,0.2,,0.2,,0.2,,0.2,,0.2,,0.2,,0.2,,0.2,,0.2,,0.2,,0.2,0.2,0.0,0.2,0.2,0.2,0.0,0.0,0.0,,,,,,,"SKIN CONDITIONING - EMOLLIENT, HUMECTANT, SKIN CONDITIONING"
Black Sea Rod Oil,Black Sea Rod Oil,,Low risk,Low,Active,"Black Sea Rod Oil is the oil derived from the branches of the marine invertebrate, Plexaura homomalla.",CosIng,0,,,,,,,0.0,0.0,0.0,0.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,-0.2,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Manual,,,SKIN CONDITIONING
Blakeslea Trispora Mycelium Extract,Blakeslea Trispora Mycelium Extract,,Low risk,Low,Active,"Blakeslea Trispora Mycelium Extract is the extract of the mycelium of Blakeslea trispora, Choanephoraceae.",CosIng,0,,,,,,,1.0,0.2,0.2,0.2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0.2,,0.2,,1.0,,1.0,,0.2,,3.0,,3.0,,0.2,,0.2,,0.2,,0.2,,0.2,,6.0,0.2,0.0,0.2,6.0,0.0,3.0,1.0,0.2,,,,Manual,,,Active
Blechnum Discolor Leaf Extract,Blechnum Discolor Leaf Extract,,Low risk,Low risk,Humectant,"Blechnum Discolor Leaf Extract is the extract of the leaves of Blechnum discolor, Blechnaceae",CosIng,0,1-20%,1-20%,1-10%,,,,1.0,1.0,0.2,1.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0.2,,0.2,,0.2,,1.0,,0.2,,1.0,,1.0,,0.2,,0.2,,0.2,,0.2,,0.2,,6.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.2,,,,,,,"HUMECTANT, SKIN CONDITIONING"
